"id","Season","GP","Mins","G","A","Shots","SOG","FC","OFF","Y","R"
42470,"2018/2019",8,513,0,0,3,1,6,0,1,0
42470,"2017/2018",21,1738,0,0,7,3,17,0,4,1
42470,"2016/2017",24,1608,1,0,17,3,24,1,4,1
42470,"2015/2016",25,1775,0,4,8,3,23,1,6,0
42473,"2018/2019",12,993,1,0,3,1,14,0,2,0
42473,"2016/2017",24,2239,1,0,3,2,25,1,2,0
42473,"2015/2016",11,997,1,0,5,2,10,0,3,0
42678,"2018/2019",20,1859,1,0,13,3,11,2,4,0
42678,"2017/2018",32,2405,3,3,27,7,33,3,4,1
42678,"2016/2017",34,2853,6,0,32,10,29,0,5,0
42678,"2015/2016",24,2003,3,2,18,8,21,1,4,1
43275,"2018/2019",19,1718,13,1,52,24,27,25,5,0
43275,"2017/2018",30,1974,15,2,60,31,28,30,5,0
43275,"2016/2017",29,2210,12,4,85,28,48,26,4,0
43275,"2015/2016",17,1145,5,0,33,11,28,12,3,0
43533,"2018/2019",5,175,1,0,4,2,5,0,0,0
43533,"2017/2018",18,1214,3,0,26,9,35,12,4,0
43533,"2016/2017",21,1834,8,1,44,14,38,12,6,0
43533,"2015/2016",24,2153,4,2,43,15,49,22,5,0
43606,"2018/2019",19,1837,1,2,21,7,25,0,4,0
43606,"2017/2018",17,996,0,1,11,5,21,4,2,0
43606,"2016/2017",32,2670,5,6,69,24,51,8,4,0
43606,"2015/2016",26,2311,7,0,62,24,53,9,8,0
43634,"2018/2019",4,209,0,0,7,4,7,0,1,0
43634,"2017/2018",22,1389,0,1,26,6,40,2,8,0
43634,"2016/2017",27,2200,3,1,29,8,70,2,6,0
43634,"2015/2016",13,797,0,0,21,4,22,0,4,0
43648,"2018/2019",19,1281,2,4,21,8,29,5,4,0
43648,"2017/2018",32,2883,6,6,36,16,40,11,8,0
43648,"2016/2017",32,2831,1,11,34,13,39,8,5,0
43648,"2015/2016",30,2552,3,4,39,11,31,7,7,0
44013,"2018/2019",7,225,0,0,2,1,4,1,0,0
44013,"2016/2017",3,157,0,0,1,0,1,0,0,0
44013,"2015/2016",9,424,2,0,9,3,11,1,1,0
44212,"2016/2017",14,1337,1,0,21,7,10,0,1,0
44212,"2015/2016",12,1043,1,0,24,7,24,2,1,0
44340,"2018/2019",18,1535,1,0,2,2,4,0,2,0
44340,"2017/2018",35,3250,1,1,9,1,15,1,1,0
44340,"2016/2017",35,3339,1,0,17,5,8,0,3,0
44340,"2015/2016",33,3161,3,1,9,7,14,0,2,0
44358,"2018/2019",1,19,0,0,0,0,1,0,0,0
44358,"2017/2018",11,670,3,3,14,6,9,0,0,0
44358,"2016/2017",35,2622,8,8,62,27,31,13,7,0
44358,"2015/2016",33,2230,3,8,54,18,15,8,2,0
44556,"2018/2019",3,102,0,0,0,0,1,0,0,0
44556,"2017/2018",19,1682,0,0,0,0,14,0,4,1
44556,"2016/2017",12,655,0,1,3,1,7,0,3,0
44556,"2015/2016",16,1230,0,0,2,0,20,0,4,0
44770,"2018/2019",14,1317,0,0,3,1,10,1,1,0
44770,"2017/2018",30,2820,0,3,5,2,16,2,2,0
44770,"2016/2017",15,1280,0,1,4,2,24,2,2,0
44770,"2015/2016",20,1874,0,0,4,3,17,1,5,1
44789,"2018/2019",23,1641,3,2,40,10,12,13,3,0
44789,"2017/2018",30,2555,16,3,67,35,44,35,5,0
44789,"2016/2017",11,775,4,1,18,10,10,2,0,0
44789,"2015/2016",21,906,1,1,15,5,17,2,1,0
44792,"2018/2019",19,1650,2,4,42,16,17,12,0,0
44792,"2017/2018",27,2326,7,7,63,23,38,29,3,0
44792,"2016/2017",25,1460,5,1,27,12,32,12,3,0
44792,"2015/2016",3,175,1,0,4,2,2,2,0,0
44874,"2018/2019",1,5,0,0,1,0,2,0,0,0
44874,"2017/2018",5,164,0,0,6,1,8,1,1,1
44874,"2016/2017",7,332,0,0,6,0,11,2,0,0
44874,"2015/2016",13,701,3,0,21,8,27,8,1,0
45243,"2018/2019",7,589,1,0,2,2,5,0,1,0
45243,"2017/2018",23,2168,1,0,4,3,36,0,7,0
45243,"2016/2017",27,2533,1,0,8,3,27,0,6,0
45243,"2015/2016",2,190,0,0,0,0,1,0,0,0
45403,"2018/2019",14,1340,0,1,3,0,13,0,3,0
45403,"2016/2017",12,1132,0,0,1,0,15,1,2,0
45403,"2015/2016",6,559,0,0,1,0,7,0,3,0
45528,"2018/2019",20,1920,0,0,0,0,2,0,2,0
45528,"2017/2018",30,2860,0,1,0,0,2,0,2,0
45528,"2016/2017",28,2660,0,0,0,0,3,0,3,0
45528,"2015/2016",13,1251,0,0,0,0,0,0,1,0
45532,"2018/2019",13,897,1,0,7,1,18,0,5,0
45532,"2017/2018",33,3119,0,1,13,1,38,0,6,0
45532,"2016/2017",27,2556,0,0,6,1,25,0,5,0
45532,"2015/2016",23,2097,0,1,8,3,34,0,4,0
45535,"2018/2019",4,331,0,0,0,0,7,0,0,0
45535,"2017/2018",25,1966,0,0,7,2,22,2,4,0
45535,"2016/2017",26,2416,1,1,10,3,29,2,3,0
45535,"2015/2016",13,1204,0,3,4,3,17,1,0,0
45698,"2018/2019",13,759,1,0,19,10,10,7,0,0
45698,"2017/2018",32,2009,11,1,62,27,62,21,6,0
45698,"2016/2017",17,619,2,0,16,9,20,3,3,0
45698,"2015/2016",13,803,1,0,24,7,21,7,2,0
45734,"2018/2019",20,1964,1,0,8,1,18,0,4,0
45734,"2017/2018",29,2723,0,0,3,1,26,0,9,1
45734,"2016/2017",17,1626,1,1,5,3,16,0,6,0
45734,"2015/2016",28,2540,2,2,19,6,33,2,10,2
45983,"2018/2019",20,1376,1,3,27,10,13,1,3,0
45983,"2017/2018",31,2444,4,6,73,19,21,2,2,2
45983,"2016/2017",33,2687,5,5,63,21,34,1,7,0
45983,"2015/2016",8,662,2,1,12,4,1,0,1,0
46294,"2018/2019",15,791,5,0,28,11,17,2,2,0
46294,"2017/2018",20,1222,1,4,14,5,27,8,3,0
46294,"2016/2017",20,1487,5,5,40,15,28,3,3,0
46294,"2015/2016",10,729,5,1,17,7,14,1,2,0
46466,"2018/2019",13,1019,3,2,17,8,12,8,1,1
46466,"2017/2018",17,1425,8,2,30,16,17,12,4,0
46466,"2016/2017",12,658,2,0,18,8,5,2,1,0
46466,"2015/2016",21,1457,3,0,29,11,20,8,1,0
46469,"2018/2019",16,1318,4,2,44,19,8,1,4,0
46469,"2017/2018",28,2373,6,11,69,24,8,1,2,0
46469,"2016/2017",35,2813,11,7,104,32,12,3,5,0
46469,"2015/2016",29,1837,4,3,44,13,9,9,2,0
46517,"2018/2019",18,1566,4,1,35,20,30,6,3,0
46517,"2017/2018",28,2455,10,6,66,25,40,2,6,0
46517,"2016/2017",8,484,1,0,10,5,13,3,0,0
46517,"2015/2016",24,2400,4,2,41,15,43,10,4,0
47040,"2018/2019",19,1821,0,0,3,1,9,0,1,0
47040,"2017/2018",23,2149,0,1,7,2,13,1,4,0
47040,"2016/2017",23,1962,1,0,10,4,14,0,5,1
47040,"2015/2016",32,3029,4,0,13,6,25,0,2,0
47166,"2018/2019",16,666,0,0,4,1,24,0,5,0
47166,"2017/2018",9,589,0,0,3,0,17,0,5,1
47166,"2016/2017",15,1382,0,0,11,4,33,0,6,0
47166,"2015/2016",7,629,1,0,7,4,6,0,1,0
47167,"2018/2019",17,1071,2,0,31,9,16,2,3,0
47167,"2017/2018",20,1157,0,2,19,4,19,2,3,0
47167,"2016/2017",13,822,2,2,22,8,18,2,4,0
47167,"2015/2016",23,1726,8,4,81,23,32,4,6,1
47189,"2018/2019",6,579,0,0,0,0,0,0,0,0
47189,"2017/2018",4,386,0,0,0,0,0,0,0,0
47189,"2015/2016",16,1529,0,0,0,0,2,0,2,0
47265,"2017/2018",29,2800,0,0,0,0,5,0,3,0
47265,"2016/2017",11,996,0,0,0,0,0,0,0,0
47265,"2015/2016",22,2128,0,1,0,0,1,0,1,0
47273,"2018/2019",6,521,0,0,1,0,8,1,3,1
47273,"2017/2018",21,1952,1,2,10,2,29,3,7,0
47273,"2016/2017",16,1430,1,0,8,2,16,0,5,0
47273,"2015/2016",24,2251,3,2,13,6,45,1,7,0
47294,"2018/2019",9,290,0,2,7,2,2,0,1,0
47294,"2017/2018",24,1945,1,9,35,8,27,2,3,0
47294,"2016/2017",9,452,0,2,4,2,8,1,1,1
47294,"2015/2016",17,1040,0,4,17,3,16,0,6,0
47340,"2018/2019",1,42,0,0,0,0,1,0,0,0
47340,"2016/2017",17,1487,0,1,12,5,31,0,5,1
47340,"2015/2016",24,2125,0,0,18,2,68,0,13,0
47357,"2018/2019",14,1337,0,0,0,0,1,0,2,0
47357,"2017/2018",17,1572,0,0,0,0,3,0,3,0
47357,"2016/2017",7,669,0,0,0,0,1,0,0,0
47357,"2015/2016",12,1171,0,0,0,0,1,0,0,0
47379,"2018/2019",17,1381,7,2,33,16,11,0,0,0
47379,"2017/2018",28,2218,3,3,25,7,22,2,2,0
47379,"2016/2017",16,1189,0,0,3,1,7,1,2,0
47438,"2018/2019",16,1397,8,8,41,23,9,3,4,0
47438,"2017/2018",28,2167,2,4,35,11,13,12,2,0
47438,"2016/2017",10,929,2,2,15,5,9,3,2,0
47438,"2015/2016",16,1231,2,3,18,7,7,4,2,0
47460,"2018/2019",6,571,0,0,0,0,1,0,1,0
47460,"2017/2018",24,2292,0,0,0,0,2,0,1,0
47460,"2016/2017",8,759,0,0,0,0,0,0,0,0
47460,"2015/2016",6,570,0,0,0,0,0,0,0,0
47548,"2018/2019",17,1473,0,1,14,3,21,2,3,0
47548,"2017/2018",15,1014,0,3,15,3,6,4,2,0
47548,"2016/2017",22,1654,3,2,19,6,15,1,8,1
47548,"2015/2016",17,1426,0,0,8,3,17,2,3,0
47935,"2018/2019",17,1578,3,1,9,3,13,1,5,0
47935,"2017/2018",16,1490,1,1,4,1,7,1,1,0
47935,"2016/2017",26,2417,3,1,13,6,16,1,2,0
47935,"2015/2016",30,2942,4,0,9,5,14,1,0,0
48277,"2018/2019",15,1390,1,0,3,2,17,0,4,0
48277,"2017/2018",30,2790,0,0,14,4,26,2,2,1
48277,"2016/2017",32,3062,0,4,17,3,43,1,2,0
48277,"2015/2016",28,2646,0,1,7,1,30,1,5,1
48589,"2018/2019",4,360,0,0,0,0,5,0,1,0
48589,"2016/2017",7,572,0,1,0,0,11,0,0,0
48589,"2015/2016",17,1234,1,0,4,1,22,0,3,0
48597,"2018/2019",11,1088,0,1,3,1,17,2,2,0
48597,"2017/2018",28,2532,0,3,11,3,41,2,3,0
48597,"2016/2017",16,1068,0,0,3,1,24,2,2,0
48597,"2015/2016",26,2202,0,0,8,2,26,2,5,2
48758,"2018/2019",17,1501,4,1,33,20,30,4,4,0
48758,"2017/2018",28,2115,4,2,36,12,54,6,7,1
48758,"2016/2017",18,1253,2,3,33,10,17,4,3,0
48758,"2015/2016",14,1066,2,2,16,5,11,3,1,0
48781,"2018/2019",16,1306,1,2,20,7,24,5,4,0
48781,"2017/2018",18,1514,1,2,24,6,21,4,1,0
48781,"2016/2017",28,2462,4,9,22,10,46,0,5,0
48781,"2015/2016",6,471,0,1,1,1,7,0,1,0
49538,"2018/2019",7,285,2,0,6,4,11,7,0,0
49538,"2017/2018",17,705,1,1,13,4,21,7,0,0
49538,"2016/2017",11,748,2,0,16,6,27,4,3,0
49538,"2015/2016",12,522,1,2,12,3,17,3,2,0
49539,"2018/2019",15,723,3,0,16,7,2,1,0,0
49539,"2017/2018",38,3162,14,4,108,35,17,18,2,0
49539,"2016/2017",25,1848,3,1,28,10,6,20,0,0
49539,"2015/2016",9,466,0,0,6,0,2,4,2,0
49561,"2018/2019",2,153,1,0,5,3,1,1,0,0
49561,"2017/2018",12,492,4,1,19,8,9,4,0,0
49561,"2016/2017",10,546,0,0,17,6,11,6,1,0
49561,"2015/2016",3,48,0,0,1,1,1,0,0,0
49562,"2018/2019",17,1457,0,1,0,0,24,0,6,0
49562,"2017/2018",34,3052,0,2,6,1,29,3,2,0
49562,"2016/2017",38,3543,1,2,19,9,40,7,4,0
49571,"2018/2019",8,617,0,0,1,0,10,0,0,0
49571,"2017/2018",11,990,0,0,2,0,15,0,2,0
49571,"2016/2017",32,2957,0,0,7,2,30,0,2,0
49571,"2015/2016",29,2749,1,0,8,2,40,0,7,0
49577,"2018/2019",20,1483,0,1,8,0,38,1,3,1
49577,"2017/2018",26,1983,0,0,9,3,48,0,5,0
49577,"2016/2017",25,2104,1,1,18,2,64,1,11,2
49577,"2015/2016",29,2625,1,0,12,1,61,1,9,0
49578,"2018/2019",25,1606,6,0,37,14,20,20,0,0
49578,"2017/2018",9,552,0,1,4,0,11,1,2,0
49578,"2016/2017",23,1592,2,2,28,8,35,14,1,0
49578,"2015/2016",35,3162,12,11,92,35,31,19,3,0
49584,"2018/2019",9,258,1,0,3,1,3,3,0,0
49584,"2017/2018",29,1427,1,0,36,9,29,9,4,0
49584,"2016/2017",29,1699,3,0,28,9,51,11,4,0
49584,"2015/2016",7,80,0,0,3,2,4,0,1,0
49589,"2018/2019",4,378,0,0,0,0,0,0,0,0
49598,"2018/2019",3,86,0,0,3,0,3,0,1,1
49598,"2015/2016",5,470,0,0,0,0,7,1,2,0
49615,"2018/2019",1,19,0,0,0,0,0,0,0,0
49615,"2017/2018",30,2778,0,3,21,6,48,1,9,0
49615,"2015/2016",20,1462,2,0,9,4,29,3,4,0
49633,"2018/2019",6,62,0,0,4,1,0,2,0,0
49633,"2017/2018",7,126,0,0,3,1,5,0,0,0
49633,"2016/2017",21,1102,8,2,38,18,12,10,2,0
49633,"2015/2016",2,113,0,0,4,1,1,1,0,0
49639,"2018/2019",1,96,0,0,0,0,0,0,0,0
49639,"2017/2018",2,192,2,0,4,3,3,0,2,0
49639,"2016/2017",2,190,0,0,0,0,1,0,1,0
49656,"2018/2019",6,499,0,0,0,0,1,0,0,1
49656,"2017/2018",35,3268,0,0,0,0,2,0,1,1
49656,"2016/2017",6,554,0,0,0,0,0,0,0,0
49656,"2015/2016",3,286,0,0,0,0,0,0,0,0
49658,"2018/2019",13,1114,2,1,15,8,11,0,1,1
49658,"2017/2018",14,1031,0,0,7,1,13,0,3,0
49658,"2016/2017",37,3455,5,0,36,16,54,1,4,0
49658,"2015/2016",23,1808,0,0,13,2,21,0,2,0
49689,"2017/2018",25,2366,0,0,0,0,1,0,1,0
49689,"2016/2017",10,949,0,0,0,0,0,0,0,0
49689,"2015/2016",5,472,0,0,0,0,1,0,0,0
49698,"2018/2019",9,750,0,0,2,0,7,0,2,0
49698,"2017/2018",20,1571,0,0,2,0,14,0,3,0
49698,"2016/2017",14,1043,0,1,2,0,8,0,2,0
49698,"2015/2016",33,3075,0,2,3,0,36,1,5,0
49706,"2018/2019",13,641,2,2,13,6,10,14,3,0
49706,"2017/2018",20,1133,10,1,37,19,22,20,1,0
49706,"2016/2017",1,85,0,0,3,1,2,4,0,0
49706,"2015/2016",11,512,1,0,21,5,11,1,0,0
49716,"2018/2019",12,857,1,1,7,4,10,0,1,0
49716,"2017/2018",21,1630,4,1,18,9,13,1,3,1
49716,"2016/2017",11,738,0,0,2,0,11,0,1,0
49716,"2015/2016",15,1159,1,0,2,1,15,1,3,0
49727,"2018/2019",6,100,0,1,7,2,0,0,0,0
49727,"2017/2018",12,827,1,0,25,8,14,4,3,0
49727,"2016/2017",17,947,0,2,21,7,10,0,0,0
49727,"2015/2016",11,562,1,2,14,1,7,8,1,0
49731,"2018/2019",13,1160,0,0,0,0,0,0,0,0
49731,"2015/2016",3,284,0,0,0,0,0,0,0,0
49732,"2018/2019",3,288,0,0,0,0,0,0,0,0
49732,"2017/2018",1,96,0,0,0,0,0,0,0,0
49732,"2016/2017",2,190,0,0,0,0,0,0,0,0
49766,"2018/2019",1,94,0,0,2,1,1,0,0,0
49766,"2017/2018",29,2429,2,3,49,15,32,0,4,0
49766,"2016/2017",6,487,0,1,12,2,5,0,1,0
49766,"2015/2016",10,481,1,0,10,2,4,1,1,1
49787,"2018/2019",2,188,1,0,3,2,2,0,1,0
49787,"2017/2018",1,90,0,1,0,0,1,1,0,0
49799,"2018/2019",21,1814,1,0,3,2,13,0,5,0
49799,"2017/2018",30,2690,1,0,16,3,40,0,8,0
49799,"2016/2017",33,3066,1,0,17,7,33,1,4,1
49799,"2015/2016",30,2860,2,2,8,3,31,3,3,2
49803,"2018/2019",18,1583,5,2,50,18,20,7,5,0
49803,"2017/2018",28,1766,2,3,58,22,20,18,7,0
49803,"2016/2017",20,1299,2,5,27,10,15,6,3,0
49803,"2015/2016",29,2417,7,5,67,24,40,14,11,1
49812,"2018/2019",1,104,0,0,0,0,0,0,0,0
49812,"2016/2017",3,279,0,0,0,0,0,0,0,0
49816,"2018/2019",19,1719,1,1,11,2,24,0,4,0
49816,"2017/2018",35,3050,1,1,15,3,43,0,5,0
49816,"2016/2017",21,1980,0,0,3,0,22,0,5,0
49816,"2015/2016",28,2552,0,0,2,0,23,0,5,1
49821,"2018/2019",4,381,1,0,3,2,7,0,0,0
49821,"2017/2018",17,1424,1,1,4,2,15,0,1,0
49821,"2016/2017",13,771,0,0,5,1,16,3,1,0
49824,"2018/2019",2,155,0,0,1,1,3,0,0,0
49824,"2017/2018",8,574,0,0,4,2,7,1,1,0
49824,"2016/2017",2,106,0,0,2,1,0,0,0,0
49827,"2016/2017",23,1104,4,2,23,10,38,3,1,0
49827,"2015/2016",23,1945,9,3,45,18,56,12,3,2
49847,"2018/2019",17,1551,1,1,18,3,22,0,5,0
49847,"2017/2018",9,745,0,1,1,0,9,0,1,0
49847,"2015/2016",25,2249,1,2,13,4,31,0,2,1
49873,"2018/2019",18,1248,1,0,11,6,16,0,1,1
49873,"2017/2018",22,1511,1,2,12,2,17,0,4,0
49873,"2016/2017",40,3841,11,2,61,25,60,1,9,0
49873,"2015/2016",23,2022,0,0,7,2,42,0,4,0
49880,"2017/2018",6,568,0,0,0,0,0,0,0,0
49880,"2016/2017",20,1881,0,0,0,0,1,0,1,0
49880,"2015/2016",3,282,0,0,0,0,1,0,1,0
49881,"2017/2018",3,284,0,0,0,0,1,0,1,0
49881,"2016/2017",5,471,0,0,0,0,0,0,0,0
49893,"2018/2019",10,683,0,1,1,1,9,0,3,0
49893,"2017/2018",21,1116,1,2,6,3,20,4,3,0
49893,"2016/2017",38,3591,6,0,19,12,65,3,2,0
49893,"2015/2016",21,1549,2,0,4,3,25,0,4,1
49894,"2016/2017",27,2100,5,0,28,13,20,3,6,0
49894,"2015/2016",16,1090,1,1,19,4,13,1,2,0
50012,"2018/2019",15,569,0,1,6,2,11,0,3,0
50012,"2017/2018",27,1631,1,4,16,4,14,1,2,0
50012,"2016/2017",24,2206,4,2,19,9,25,1,3,0
50012,"2015/2016",25,2267,2,6,33,13,27,1,4,0
50174,"2018/2019",7,243,0,0,6,1,3,1,0,0
50174,"2017/2018",13,1014,1,1,23,8,8,0,1,1
50174,"2016/2017",25,1753,2,7,41,15,20,0,1,0
50176,"2018/2019",18,1061,3,0,18,9,39,5,3,0
50176,"2017/2018",16,682,3,0,11,7,32,0,3,0
50176,"2015/2016",5,340,1,0,8,5,11,0,2,0
51710,"2018/2019",17,1603,3,5,34,11,16,4,2,0
51710,"2017/2018",24,1043,2,0,35,12,8,3,1,0
51710,"2016/2017",21,1024,1,2,30,6,9,2,0,0
51710,"2015/2016",13,495,0,3,13,6,5,3,2,0
51714,"2018/2019",17,1591,4,1,30,10,12,2,2,0
51714,"2017/2018",25,2231,2,4,34,13,12,7,0,0
51714,"2016/2017",23,1889,1,2,50,19,23,4,1,0
51714,"2015/2016",23,1385,2,1,21,7,8,3,0,0
51810,"2018/2019",13,607,0,1,10,2,9,1,3,0
51810,"2017/2018",21,1568,4,1,32,11,22,9,3,0
51810,"2016/2017",22,1330,2,3,34,11,27,6,7,0
51810,"2015/2016",28,2309,4,2,55,19,40,10,5,0
51818,"2018/2019",11,536,0,2,6,2,7,2,1,0
51818,"2017/2018",28,2608,8,9,41,18,33,17,4,0
51818,"2016/2017",25,2326,3,4,26,8,34,7,8,1
51818,"2015/2016",27,2337,1,7,22,6,46,3,7,1
52818,"2018/2019",22,2110,0,0,0,0,0,0,0,0
52818,"2017/2018",20,1866,0,0,0,0,3,0,2,1
52818,"2016/2017",32,3055,0,0,0,0,4,0,4,0
52818,"2015/2016",10,1021,0,0,0,0,0,0,0,0
52888,"2018/2019",22,1838,8,3,65,24,36,2,5,0
52888,"2017/2018",36,3119,16,7,109,37,63,19,5,0
52888,"2016/2017",30,2149,11,1,60,25,70,15,5,1
52888,"2015/2016",29,1768,3,4,42,11,42,10,6,0
53066,"2018/2019",12,1062,1,0,6,2,26,3,4,0
53066,"2017/2018",21,1883,2,0,8,3,43,2,9,1
53066,"2016/2017",12,1113,0,0,5,0,22,3,7,0
53073,"2018/2019",20,1931,0,0,0,0,3,0,2,0
53073,"2017/2018",35,3420,0,0,0,0,0,0,0,0
53073,"2016/2017",28,2662,0,0,0,0,1,0,1,0
53073,"2015/2016",32,2998,0,0,1,0,3,0,2,1
53131,"2018/2019",20,1892,5,3,43,21,40,5,3,0
53131,"2017/2018",32,2575,11,6,57,30,39,9,1,1
53131,"2016/2017",17,1562,12,2,32,18,36,13,3,0
53131,"2015/2016",30,1911,5,1,28,12,55,5,3,2
53293,"2018/2019",15,1101,6,0,28,15,29,8,2,0
53293,"2017/2018",23,1625,9,0,46,18,34,18,4,0
53293,"2016/2017",26,2343,19,4,60,33,45,24,5,0
53398,"2018/2019",24,2053,4,7,50,18,23,3,6,1
53398,"2017/2018",22,1643,5,5,31,12,20,3,1,0
53398,"2016/2017",22,1820,5,1,31,15,22,5,6,0
53398,"2015/2016",20,952,2,6,14,8,14,0,1,0
53501,"2018/2019",13,1132,1,0,4,2,15,0,3,0
53501,"2017/2018",28,2555,1,2,13,1,14,1,2,2
53501,"2016/2017",15,1346,0,0,1,0,10,0,1,1
53515,"2018/2019",2,192,0,0,0,0,0,0,0,0
53515,"2017/2018",11,1040,0,0,0,0,2,0,2,0
53515,"2016/2017",2,187,0,0,0,0,0,0,0,0
53515,"2015/2016",1,94,0,0,0,0,0,0,0,0
53530,"2018/2019",25,2199,3,5,39,16,23,4,3,0
53530,"2017/2018",36,3126,5,4,45,17,60,9,6,0
53530,"2016/2017",37,2759,3,3,42,17,39,4,4,0
53530,"2015/2016",33,2998,5,11,42,19,54,2,6,1
53563,"2018/2019",20,1881,2,2,9,3,28,2,4,0
53563,"2017/2018",19,1414,1,2,4,1,21,0,5,0
53563,"2016/2017",23,1817,0,0,4,0,13,0,3,0
53563,"2015/2016",19,1629,0,1,9,2,30,0,5,1
53610,"2018/2019",2,190,0,0,0,0,0,0,0,0
53610,"2017/2018",1,91,0,0,0,0,0,0,0,0
53610,"2016/2017",14,1267,0,0,0,0,1,0,0,1
53642,"2018/2019",24,2194,3,2,21,8,35,3,5,0
53642,"2017/2018",28,2564,2,1,22,5,50,2,6,2
53642,"2016/2017",31,2668,2,0,21,8,32,2,7,0
53642,"2015/2016",32,2974,8,2,30,14,39,9,5,0
53742,"2018/2019",14,1095,0,0,15,9,15,0,4,2
53742,"2017/2018",24,1787,0,4,25,6,25,0,4,0
53742,"2016/2017",12,559,0,0,8,2,8,0,0,0
53857,"2018/2019",5,79,0,0,3,1,0,1,0,0
53857,"2017/2018",27,1692,0,4,20,4,18,3,4,1
53857,"2016/2017",22,1664,1,4,12,4,15,8,3,1
53857,"2015/2016",17,1176,1,3,16,8,10,1,2,0
54038,"2018/2019",19,1366,4,1,39,12,21,2,2,0
54038,"2017/2018",26,1401,6,2,41,19,25,6,2,1
54038,"2016/2017",25,1721,3,2,32,9,47,9,6,0
54038,"2015/2016",22,1438,1,2,36,17,32,6,4,0
54272,"2018/2019",17,912,1,1,14,5,14,3,1,0
54272,"2017/2018",30,1743,8,4,40,13,16,11,1,0
54272,"2016/2017",9,694,2,3,10,6,9,2,0,0
54272,"2015/2016",29,2370,2,5,63,21,27,15,2,1
54525,"2018/2019",15,657,0,0,5,2,9,6,2,0
54525,"2017/2018",12,380,0,1,3,0,5,9,2,0
54525,"2016/2017",19,1348,3,3,28,7,20,5,2,0
54525,"2015/2016",5,474,1,0,5,4,7,1,0,0
54704,"2018/2019",13,650,3,0,16,10,7,3,1,0
54704,"2017/2018",19,755,2,1,18,6,11,2,0,1
54704,"2016/2017",25,1099,6,0,24,14,21,0,3,0
54704,"2015/2016",15,612,1,0,12,7,9,2,2,0
54779,"2018/2019",20,1939,1,0,4,1,20,0,4,1
54779,"2017/2018",32,3027,3,0,10,4,29,0,5,0
54779,"2016/2017",15,1032,0,0,1,0,11,0,2,0
54779,"2015/2016",29,2396,0,1,8,2,21,1,4,0
54804,"2018/2019",4,384,0,1,1,0,1,0,0,0
54804,"2017/2018",17,1445,0,0,6,2,17,1,2,0
54804,"2016/2017",30,2784,1,0,9,4,20,2,2,0
54804,"2015/2016",31,2692,0,1,12,5,23,1,5,0
54822,"2018/2019",1,60,0,0,0,0,1,0,0,0
54822,"2017/2018",19,1390,0,2,8,2,17,1,5,0
54822,"2016/2017",20,1560,2,1,12,5,15,1,0,1
54822,"2015/2016",14,591,0,0,9,6,11,1,2,0
54824,"2018/2019",12,709,2,0,13,4,4,10,0,0
54824,"2017/2018",23,937,4,3,16,7,6,5,3,0
54824,"2016/2017",21,1187,0,0,15,5,9,22,3,0
55086,"2018/2019",7,287,1,0,3,1,3,2,2,0
55086,"2017/2018",32,2434,12,2,47,24,34,10,3,0
55086,"2016/2017",12,593,4,0,13,6,11,1,0,0
55086,"2015/2016",19,1016,4,1,23,8,17,5,0,0
55091,"2018/2019",17,1613,1,3,13,2,10,3,1,0
55091,"2017/2018",13,969,1,1,10,2,7,2,1,0
55091,"2016/2017",32,2967,0,4,16,4,27,3,5,0
55091,"2015/2016",27,2478,1,3,22,6,41,1,5,0
55447,"2018/2019",20,1966,0,2,10,6,16,2,4,0
55447,"2017/2018",24,2231,1,5,17,7,30,2,4,0
55447,"2016/2017",27,2501,0,0,8,2,32,5,6,0
55447,"2015/2016",24,2178,1,5,7,2,23,1,4,0
55703,"2018/2019",14,1159,0,0,3,1,6,0,2,1
55703,"2017/2018",28,2603,1,0,10,1,23,3,3,0
55703,"2016/2017",7,632,0,0,1,0,6,0,2,1
55703,"2015/2016",6,457,0,0,3,1,5,0,1,0
55706,"2018/2019",22,2116,0,0,10,1,28,0,3,0
55706,"2017/2018",30,2743,1,0,11,5,52,0,8,0
55706,"2016/2017",19,1475,1,0,7,3,22,0,3,0
55706,"2015/2016",34,2813,3,6,26,11,53,2,8,0
56060,"2018/2019",19,1559,8,3,40,13,29,6,5,0
56060,"2017/2018",18,638,2,2,20,6,13,2,1,0
56060,"2016/2017",21,1156,2,2,23,9,15,3,1,0
56060,"2015/2016",15,1013,6,3,22,13,9,6,1,0
56332,"2018/2019",19,1691,2,0,8,4,20,1,0,0
56332,"2017/2018",13,775,1,3,8,6,18,6,1,0
56332,"2016/2017",35,2534,2,1,19,8,56,7,6,0
56332,"2015/2016",37,3393,10,4,33,17,78,1,11,1
56471,"2018/2019",5,367,0,0,2,1,2,0,0,0
56471,"2017/2018",11,838,0,1,4,1,0,0,0,0
56471,"2016/2017",15,1355,1,0,7,2,4,1,0,0
56475,"2018/2019",3,203,0,0,1,0,2,0,0,0
56475,"2017/2018",8,277,1,0,6,3,3,1,0,0
56475,"2016/2017",13,1133,0,1,4,2,18,0,2,0
56475,"2015/2016",21,2017,2,0,15,4,30,2,8,1
56484,"2018/2019",15,1328,1,3,7,4,18,1,8,0
56484,"2017/2018",25,2229,2,0,7,3,36,2,10,0
56484,"2016/2017",15,635,0,0,4,1,11,0,3,0
56484,"2015/2016",24,1828,2,1,11,4,27,1,4,0
