"id","positions"
"65023","LB"
"102916","RWB"
"102916","RB5"
"144017","RDMF"
"144017","RCB"
"144017","RCMF"
"435055","RB"
"475036","RB"
"475036","RCMF3"
"475036","RCMF"
"275885","CF"
"275885","AMF"
"275885","LW"
"348389","LB"
"348389","LCB"
"275345","RB"
"-93561","LCMF"
"-93561","RCMF"
"-93561","RDMF"
"301077","AMF"
"301077","LW"
"301077","RAMF"
"441992","LCB"
"182628","CF"
"365343","LB"
"365343","RAMF"
"306763","LDMF"
"306763","DMF"
"306763","LCMF"
"323665","GK"
"-93581","RWF"
"-93581","CF"
"-93581","LWF"
"-93582","RB"
"-93582","LWF"
"-93582","RWF"
"-107155","RB"
"309733","RW"
"309733","AMF"
"309733","RAMF"
"199358","RB"
"199358","LB"
"96969","AMF"
"96969","LCMF"
"96969","RCMF"
"356379","LCB"
"356379","RCB"
"356379","RB"
"494085","LAMF"
"494085","LWF"
"494085","LW"
"453655","CF"
"453655","AMF"
"453655","LDMF"
"392814","RW"
"392814","AMF"
"392814","LAMF"
"137650","RDMF"
"137650","DMF"
"404392","LDMF"
"404392","LCMF"
"261328","LB"
"437503","RAMF"
"437503","LAMF"
"437503","RW"
"143559","LAMF"
"143559","LW"
"143559","RW"
"218129","CF"
"413018","RCB"
"413018","LCB"
"-41451","RAMF"
"-41451","RWB"
"24312","LAMF"
"158199","GK"
"407741","RDMF"
"407741","LDMF"
"407741","RCB3"
"276990","GK"
"449296","AMF"
"449296","LDMF"
"449296","RDMF"
"234572","RCB"
"421832","LAMF"
"421832","RAMF"
"421832","LWB"
"49716","RB"
"49731","GK"
"8824","RCB"
"236824","LCB"
"236824","RCB"
"-70576","LAMF"
"-70576","RAMF"
"-70576","AMF"
"314248","RB"
"199513","LAMF"
"144355","RDMF"
"144355","LDMF"
"95228","RDMF"
"95228","AMF"
"95228","LDMF"
"335174","LCB"
"335174","LB"
"176608","CF"
"304902","RAMF"
"138288","LB"
"138288","LDMF"
"459765","GK"
"436582","AMF"
"436582","RDMF"
"419543","GK"
"419540","RB"
"419540","AMF"
"419540","RAMF"
"459760","RAMF"
"459760","CF"
"436581","RAMF"
"436581","AMF"
"436581","LDMF"
"349513","CF"
"463703","RAMF"
"463703","LAMF"
"426581","LCB"
"319269","GK"
"436580","RB"
"459316","CF"
"319403","LAMF"
"319403","CF"
"319403","RAMF"
"426583","RB"
"426583","RCB"
"319397","CF"
"319397","AMF"
"319397","LAMF"
"335600","GK"
"484186","GK"
"325391","LW"
"325391","CF"
"325391","RWF"
"189960","RB"
"189960","LB"
"173378","CF"
"257758","DMF"
"257758","LCMF3"
"305452","LCB"
"305452","RCB"
"452697","RCMF"
"452697","RCMF3"
"452697","DMF"
"89330","CF"
"470365","LW"
"470365","LWF"
"494756","RCB"
"494756","LCB"
"2305","LCB"
"261680","RCMF3"
"261680","RCMF"
"323282","LCMF3"
"323282","LCMF"
"323282","AMF"
"452064","LWF"
"452064","CF"
"452064","LAMF"
"195085","RWF"
"195085","RW"
"195085","LW"
"275122","RCMF3"
"275122","RCMF"
"275122","LCMF"
"315769","RB"
"408572","GK"
"409000","CF"
"409000","RW"
"409000","RWF"
"61344","LB"
"-51601","LCMF"
"433976","LCMF"
"-94079","RW"
"504015","RCMF"
"-94078","LB"
"-94078","LB5"
"-94078","LWB"
"-94076","RB"
"-94076","RWB"
"456787","LCB"
"456787","LCB3"
"456787","RCB"
"125436","CF"
"468572","GK"
"-75664","RCB3"
"-75664","RCB"
"-75664","LCB"
"489201","RCMF"
"489201","RCMF3"
"387007","CB"
"387007","RCMF"
"387007","LCB"
"-93579","CF"
"-93579","RW"
"77647","GK"
"296214","RCB"
"296214","CB"
"296214","LCB"
"271044","LCB"
"271044","LCB3"
"334533","CF"
"161291","RW"
"161291","RWF"
"193310","LB"
"193310","LWB"
"49577","LCMF"
"49577","RCMF"
"517987","RCMF"
"517987","LW"
"517987","RW"
"215721","LW"
"163756","RB"
"163756","RWB"
"243044","CF"
"86402","GK"
"19680","RAMF"
"19680","AMF"
"19680","LAMF"
"452046","CF"
"137134","LCB3"
"137134","LB"
"275121","LCB3"
"275121","LB"
"275121","LB5"
"481619","LCB3"
"481619","LB"
"103352","LWB"
"103352","LCMF"
"103352","LDMF"
"95483","RWB"
"95483","RB5"
"95483","RB"
"136110","CB"
"455208","AMF"
"356783","LCB"
"356783","RB"
"356783","RCB"
"2246","LWB"
"2246","RWF"
"218130","AMF"
"218130","LWF"
"218130","CF"
"419538","LB"
"419538","LWB"
"419538","RB5"
"19678","LCB3"
"19678","CB"
"19678","LCB"
"200996","GK"
"452039","LCMF"
"452039","AMF"
"452039","RCMF"
"134885","RCB3"
"134885","RCB"
"171773","CF"
"455481","RCMF"
"455481","LCMF"
"455481","RCMF3"
"504032","CF"
"504032","RWF"
"408568","GK"
"488901","RB"
"488901","RW"
"476743","RCB3"
"279082","CF"
"182932","LCMF"
"182932","DMF"
"392110","RCB3"
"392110","LCB3"
"348155","CF"
"348155","LCMF3"
"348155","AMF"
"319303","AMF"
"319303","CF"
"319303","LW"
"170254","GK"
"373453","CF"
"373453","LW"
"373453","RW"
"465084","LWB"
"465084","RW"
"452290","LCB"
"452290","LCB3"
"452290","RCB3"
"251687","CF"
"421831","LCMF"
"421831","RCMF"
"421831","LCMF3"
"49816","DMF"
"49816","RCMF"
"49816","LCMF"
"314249","RB"
"314249","RWB"
"314249","LWB"
"462045","RCMF3"
"462045","RCMF"
"462045","LCMF"
"335727","RWB"
"335727","RB"
"301092","LCB3"
"301092","LB"
"301092","LWB"
"142661","RCB"
"142661","CB"
"394889","CF"
"335225","LWB"
"335225","RB"
"17381","RCB3"
"17381","CB"
"24660","LDMF"
"24660","DMF"
"49633","CF"
"49633","RWF"
"49584","CF"
"473349","CF"
"194834","RWB"
"194834","RB5"
"17377","LCB3"
"17377","LB5"
"355903","LWB"
"355903","LB5"
"374027","LCMF3"
"374027","LCMF"
"71807","CB"
"71807","RCMF"
"71807","RCMF3"
"216768","CF"
"86408","RCB3"
"97305","AMF"
"97305","RCMF3"
"97305","DMF"
"103353","DMF"
"103353","RCMF"
"103353","LCMF"
"291591","LCB3"
"291591","CB"
"397601","RB"
"426582","RCMF"
"65058","CF"
"413832","AMF"
"413832","LAMF"
"413832","LB"
"218010","LCB"
"257454","LB"
"257454","LW"
"355865","RCMF"
"355865","LCMF"
"314067","RB"
"2465","RDMF"
"2465","LCMF"
"2465","RCMF"
"359933","RB"
"359933","LCB"
"250740","LDMF"
"250740","LCMF"
"250740","LCMF3"
"305026","CF"
"103177","AMF"
"103177","LW"
"103177","LAMF"
"8910","LB"
"102911","CF"
"297803","LCB"
"297803","RCB"
"355869","GK"
"372473","RW"
"372473","RAMF"
"372473","RWF"
"473488","RCMF3"
"452175","RB"
"463695","GK"
"-93767","LCMF3"
"-93767","AMF"
"483825","CF"
"483825","AMF"
"483825","LWF"
"488411","CF"
"488411","AMF"
"446134","RWF"
"446134","RB"
"446134","RCMF3"
"452059","RCMF3"
"452059","RCMF"
"452059","RDMF"
"488410","LCMF3"
"488410","LB"
"488412","RB"
"488412","RCMF3"
"399767","GK"
"473351","RCB"
"-47941","LB"
"-93768","RB"
"463702","RWF"
"463702","RW"
"463702","RAMF"
"452179","LCB"
"452179","RCB"
"452058","DMF"
"452058","LCMF"
"-95425","LCB"
"134072","RB"
"-94063","LW"
"508760","LB"
"-93569","GK"
"459312","LDMF"
"459312","LCMF"
"319309","CF"
"251679","LB"
"251679","LCB"
"411140","LCMF"
"411140","LDMF"
"411140","AMF"
"506885","RCMF"
"506885","LCMF"
"506885","RDMF"
"411139","LCMF"
"411139","LWB"
"348163","GK"
"463470","CF"
"180813","GK"
"-41506","LDMF"
"-41506","AMF"
"-41506","LCMF"
"197564","CF"
"197564","AMF"
"356355","LW"
"356355","LAMF"
"356355","CF"
"59411","AMF"
"59411","CF"
"466884","LB"
"499093","RCB"
"-41490","LCB"
"137120","RDMF"
"137120","RCMF"
"137120","DMF"
"454478","RAMF"
"454478","RW"
"490053","LW"
"135427","RAMF"
"135427","RWB"
"154413","GK"
"301171","CF"
"301171","LW"
"301171","LWB"
"368155","RB"
"368155","LB"
"368155","LCB"
"137286","LW"
"449178","LCMF"
"135260","LCB"
"135260","RCMF"
"135260","LB"
"440955","LCMF3"
"440955","RCMF3"
"440955","RCMF"
"143511","LB"
"159803","RB"
"159803","RCB3"
"159803","RCB"
"199094","LCMF"
"199094","AMF"
"273143","AMF"
"273143","CF"
"273143","LCMF3"
"180085","RB"
"141886","RW"
"141886","RAMF"
"352495","GK"
"144446","LW"
"144446","RW"
"144446","LAMF"
"154475","RCB"
"212642","LW"
"212642","RW"
"212642","AMF"
"36675","LCMF"
"36675","DMF"
"36675","RCMF"
"66339","CF"
"408266","RB"
"408266","LB"
"408266","RCB"
"408268","RCMF"
"404271","LW"
"404271","CF"
"253359","CF"
"490108","DMF"
"490108","RCB"
"490108","CB"
"199944","GK"
"448844","RW"
"448844","LW"
"448844","CF"
"-88078","RCB"
"-88078","LCB"
"-88078","LCMF"
"460925","RCB"
"352429","RB"
"181028","LB"
"438222","LCB"
"440305","LW"
"440305","RW"
"440305","LAMF"
"409261","CF"
"409261","LW"
"336410","LCMF"
"336410","RCMF"
"336410","AMF"
"446796","RW"
"446796","LW"
"446796","RAMF"
"11239","CF"
"11239","AMF"
"182231","RCMF"
"182231","LCMF"
"182231","RDMF"
"395006","LB"
"493417","CF"
"493417","AMF"
"429035","LAMF"
"429035","LWF"
"-79304","RCB"
"-79304","RCB3"
"262094","GK"
"-87304","LW"
"-87304","RAMF"
"-87304","RW"
"478227","CF"
"478227","LWF"
"488312","LW"
"488312","LAMF"
"282492","LCB"
"282492","LDMF"
"282492","CB"
"254951","GK"
"301194","LAMF"
"301194","LW"
"485178","RW"
"485178","RAMF"
"479427","RCMF"
"479427","AMF"
"479427","LCMF"
"478384","LCB"
"478384","LCB3"
"260556","RCB"
"260556","LCB"
"307165","RCMF"
"307165","RDMF"
"307165","LCMF"
"152184","LB"
"159820","AMF"
"159820","CF"
"159820","LCMF"
"425311","RW"
"425311","RAMF"
"171054","CF"
"307359","RB"
"352215","LCMF"
"352215","LDMF"
"352215","DMF"
"-89264","CF"
"-88064","GK"
"401688","RB"
"-89269","RW"
"-89269","CF"
"-89269","AMF"
"-101348","CF"
"200301","CF"
"-26652","CF"
"476711","LCB"
"476711","LCMF"
"476711","RCMF"
"493786","RB"
"493786","RW"
"493788","RCB"
"493788","RCB3"
"424080","CF"
"462545","LCB"
"462545","LCB3"
"-89265","RB"
"-89265","RB5"
"493790","AMF"
"493790","LCMF"
"493790","LCMF3"
"451995","LW"
"451995","LAMF"
"451995","LB"
"320036","RW"
"320036","RWB"
"314272","RCB"
"314272","CB"
"314272","LCB"
"451991","RCMF"
"451991","LCMF"
"451991","AMF"
"316764","RAMF"
"301711","RAMF"
"408137","GK"
"353147","CF"
"353147","LAMF"
"353147","RAMF"
"36775","CF"
"147169","RCB"
"141902","CF"
"303823","RDMF"
"303823","LDMF"
"303823","LCMF"
"391969","CF"
"488463","GK"
"199096","LAMF"
"199096","RAMF"
"199096","LW"
"35679","RAMF"
"35679","AMF"
"35679","RW"
"72336","RB"
"243472","LCB"
"272890","RCB"
"272890","RDMF"
"272890","RCMF"
"301517","LB"
"-107158","LCB3"
"-100674","LW"
"-90537","LWF"
"-90537","LW"
"-90532","DMF"
"-80136","GK"
"451001","GK"
"-80597","RAMF"
"-80597","RWF"
"493393","RW"
"493393","LCMF3"
"493393","LW"
"-90534","RWF"
"-90534","LCMF3"
"425796","CF"
"425796","LWF"
"425796","LAMF"
"424057","LB"
"424057","LWB"
"424077","LWF"
"424077","LW"
"424077","CF"
"427116","LCB"
"427116","LB"
"427116","LCB3"
"438019","CF"
"490216","CF"
"490216","RWF"
"490216","LWF"
"334289","LCMF"
"334289","DMF"
"334289","LDMF"
"154117","RB"
"154117","RWB"
"212638","RCMF3"
"212638","AMF"
"212638","RWF"
"353075","RCMF"
"353075","DMF"
"353075","LCB"
"-101194","CF"
"-65892","GK"
"478251","LW"
"478251","LWF"
"478251","LWB"
"245159","DMF"
"209919","CF"
"209919","LWF"
"209919","LW"
"316769","RDMF"
"316769","RCMF"
"382225","LCMF"
"382225","RCMF"
"382225","AMF"
"404318","LCB3"
"404318","LCB"
"95326","RW"
"95326","AMF"
"95326","CF"
"424062","RB"
"39066","LCMF"
"39066","DMF"
"279070","LCB"
"279070","LB5"
"279070","LB"
"163320","RCB"
"163320","RCB3"
"424066","LW"
"424066","RW"
"349043","LCB"
"349043","RCB"
"349043","CB"
"482701","RCMF"
"482701","CF"
"482701","RW"
"352533","LCMF"
"352533","RCMF"
"352533","CF"
"467405","GK"
"212640","CF"
"212640","LW"
"212640","RW"
"39096","RB"
"39096","RCMF"
"39096","RB5"
"493818","CF"
"493818","LAMF"
"493814","RB5"
"493814","LWB"
"493814","RB"
"-88299","RB"
"-88299","RB5"
"-83228","CB"
"497309","LAMF"
"497309","LW"
"497309","LWB"
"497592","CF"
"352523","LCB"
"352523","LB5"
"352523","LCB3"
"427734","RCMF"
"427734","RCB"
"427734","RDMF"
"45403","LCB3"
"45403","LCB"
"45403","RCB"
"144532","LB"
"144532","LB5"
"182211","CF"
"145406","CF"
"145406","AMF"
"334460","RAMF"
"334460","RW"
"332217","RB"
"332217","RB5"
"332217","LB"
"352559","RCMF"
"352559","RDMF"
"352559","LDMF"
"36776","LCMF"
"36776","LDMF"
"36776","RDMF"
"303922","RW"
"303922","LW"
"303922","LAMF"
"146228","GK"
"490096","CF"
"490105","LB"
"306834","RW"
"306834","LCMF3"
"303913","LB"
"429575","LCMF3"
"429575","RCMF"
"429575","RCMF3"
"449512","RCB"
"449512","LCB"
"449512","DMF"
"419587","LB"
"419587","RB"
"-52583","CF"
"212633","RB"
"-89277","CF"
"-89277","RW"
"-89277","RWF"
"335832","LCB"
"420659","LCMF"
"420659","LCMF3"
"420659","RCMF"
"485172","RWF"
"485172","RAMF"
"485172","RW"
"470041","CF"
"353089","RCB"
"34825","DMF"
"34825","LCMF"
"34825","LDMF"
"296982","LW"
"296982","LWF"
"296982","LAMF"
"-89275","RCMF"
"-89275","LCMF"
"141817","LB"
"301144","LAMF"
"83878","RB"
"462528","LWB"
"462528","LB"
"304195","GK"
"289853","DMF"
"289853","LDMF"
"316754","RW"
"83862","RCB"
"83868","LCMF"
"426093","CF"
"215686","CF"
"215686","LWF"
"324562","CB"
"324562","RCB"
"462276","RWF"
"462276","CF"
"141185","RW"
"141185","RWF"
"141185","RAMF"
"112495","CF"
"112495","AMF"
"219839","RCMF"
"219839","RCMF3"
"219839","LCMF"
"256858","CF"
"79348","LW"
"79348","LWF"
"408370","LCB"
"408370","RCB3"
"408370","LCB3"
"141807","RB"
"141807","RB5"
"253184","DMF"
"253184","RCMF"
"253184","RDMF"
"253581","GK"
"141679","LB"
"141679","LCB3"
"141679","LB5"
"352039","LCMF3"
"506846","CF"
"478349","AMF"
"478349","CF"
"478377","LCMF3"
"478377","AMF"
"400833","AMF"
"400833","CF"
"319022","CF"
"319022","LWF"
"462551","CF"
"425866","AMF"
"425866","LCMF3"
"435960","LB"
"435960","RB"
"509811","RCB"
"425832","CF"
"-70623","LB"
"424072","CF"
"424072","AMF"
"429790","GK"
"466608","LCMF3"
"466608","RCMF3"
"466608","AMF"
"508738","DMF"
"424071","LCB"
"424071","LCB3"
"461819","RB"
"461819","LB"
"462561","CF"
"462561","AMF"
"513412","RCMF3"
"513412","LCMF3"
"-90138","LAMF"
"349057","AMF"
"258598","GK"
"440952","LCB3"
"440952","LCB"
"334472","LW"
"334472","LAMF"
"334472","RW"
"66209","RCB3"
"66209","RCB"
"133540","LDMF"
"133540","LCMF"
"133540","DMF"
"135888","AMF"
"135888","LW"
"308012","RAMF"
"308012","LAMF"
"308012","RWF"
"68704","DMF"
"68704","RCMF"
"68704","RDMF"
"83889","LCB3"
"83889","LB"
"409482","RCB"
"409482","RCB3"
"155759","AMF"
"490167","RCMF"
"490167","RDMF"
"141802","LB"
"141802","LWB"
"162711","CF"
"162711","AMF"
"487731","AMF"
"487731","CF"
"487731","LW"
"337111","GK"
"241619","LCMF"
"241619","LDMF"
"133717","RB"
"133717","RWB"
"482184","RCMF"
"482184","RCMF3"
"348943","GK"
"-88296","RCMF"
"-88296","RDMF"
"-88296","DMF"
"408174","RCB"
"508576","CF"
"449426","RCMF"
"449426","RDMF"
"154111","RB"
"154111","RWB"
"154111","RB5"
"72338","RCB"
"251324","LCMF"
"251324","RCMF"
"251324","RDMF"
"448499","LCB"
"490057","LW"
"490057","LAMF"
"490057","RW"
"449425","LB"
"449425","RB"
"301472","GK"
"490055","RW"
"490055","LW"
"490055","LAMF"
"399263","LB"
"399263","RCMF"
"202197","CF"
"252887","RB"
"252887","LCB"
"-78097","GK"
"497422","LCMF3"
"514972","RCMF"
"444108","LB"
"-97970","LCMF"
"-97970","DMF"
"467411","RCB"
"467411","RB"
"441433","CF"
"413251","RCB"
"413251","LCB"
"-78304","LDMF"
"-78304","RCB"
"-78304","DMF"
"425072","DMF"
"425072","LCMF"
"425072","RDMF"
"289089","RB"
"450188","RW"
"450188","RAMF"
"450188","RCMF"
"404738","RW"
"404738","CF"
"404738","RWF"
"192407","LW"
"192407","CF"
"192407","LAMF"
"485245","AMF"
"485245","LCMF"
"485245","RCMF"
"353087","RCB"
"353087","LCB"
"353087","RCB3"
"406271","LCB"
"406271","LCB3"
"406271","RCB"
"39035","GK"
"400730","LCMF"
"400730","RCMF"
"35814","RWF"
"35814","AMF"
"35814","RWB"
"183163","LCB3"
"183163","LB5"
"183163","LB"
"182380","RCB3"
"182380","RB"
"182380","CB"
"145816","LWB"
"145816","LB"
"-87257","CF"
"-87257","RWF"
"-87257","LW"
"58694","CB"
"58694","RCB"
"141702","RCMF"
"196803","RWB"
"196803","RB5"
"196803","RW"
"11124","RCB3"
"11124","RB"
"11124","CB"
"316758","LCB3"
"316758","LCB"
"35654","CF"
"35654","RWF"
"35654","LWF"
"83437","LWF"
"83437","CF"
"83437","AMF"
"109713","GK"
"265818","LWB"
"265818","RWB"
"265818","LW"
"446056","CB"
"446056","LCB3"
"446056","RCB"
"299593","LCMF"
"495048","LWB"
"495048","LW"
"144468","GK"
"446336","RB"
"446336","RWB"
"446336","RB5"
"36683","RCMF3"
"36683","CF"
"36683","RAMF"
"212963","LWB"
"212963","LCMF"
"438018","CF"
"438018","RWF"
"438018","RWB"
"28918","CF"
"28918","AMF"
"408224","AMF"
"408224","CF"
"408224","LAMF"
"424059","RWB"
"424059","RB5"
"39064","LWB"
"39064","LB"
"39064","LB5"
"191473","GK"
"212641","LCMF"
"212641","RCMF"
"11009","CF"
"302811","RCB3"
"302811","CB"
"302811","RB"
"61751","LCB3"
"61751","LCB"
"215501","AMF"
"215501","RCMF"
"215501","LCMF3"
"424060","RCMF"
"424060","LCMF"
"424060","DMF"
"488888","RB"
"419541","LCB"
"419541","RCB"
"387469","LAMF"
"387469","RAMF"
"20721","CF"
"20721","AMF"
"281503","RAMF"
"281503","LAMF"
"281503","CF"
"182653","RAMF"
"182653","RW"
"2109","AMF"
"2109","LAMF"
"2109","LW"
"162530","RB"
"162530","LCB"
"372269","AMF"
"86006","LB"
"250177","AMF"
"250177","CF"
"11141","AMF"
"11141","RAMF"
"11141","CF"
"63971","RB"
"232565","LAMF"
"163988","LB"
"354185","LCB"
"178253","RCB"
"255090","RDMF"
"255090","RCMF"
"53642","LDMF"
"53642","AMF"
"53642","LCMF"
"39605","GK"
"387755","RW"
"387755","RAMF"
"396649","CF"
"502700","LCB"
"89956","RB"
"89956","LB"
"13377","LB"
"57648","CF"
"-90228","CF"
"-90228","AMF"
"138278","LW"
"138278","LWB"
"138278","LCMF3"
"138276","LCB"
"77361","LW"
"77361","LAMF"
"77361","LWF"
"267031","LCB"
"267031","RCB"
"372257","DMF"
"372257","RCMF"
"372257","LDMF"
"469901","CF"
"90214","RCB"
"337605","AMF"
"337605","LW"
"13745","RCMF3"
"13745","RCMF"
"13745","RDMF"
"222790","RB"
"294044","CF"
"294044","AMF"
"392404","LCMF3"
"392404","LCMF"
"44358","CF"
"2429","GK"
"86070","CF"
"86070","AMF"
"86070","LAMF"
"242945","LB"
"242945","LDMF"
"424579","RB"
"78337","RB"
"78337","LB"
"148990","LW"
"148990","CF"
"148990","AMF"
"13555","RAMF"
"13555","AMF"
"13555","RW"
"409838","RB"
"-70580","CF"
"69015","LCMF"
"69015","RCMF"
"69015","LDMF"
"154036","LB"
"168759","RW"
"168759","RAMF"
"168759","AMF"
"169808","LCB"
"71281","LAMF"
"71281","LW"
"71281","RW"
"323285","RDMF"
"323285","LDMF"
"323285","AMF"
"249731","RCB"
"277760","GK"
"13532","CF"
"270038","CF"
"270038","AMF"
"2136","RW"
"2136","AMF"
"89989","RCMF"
"89989","RDMF"
"89989","LCMF"
"184146","LCMF"
"184146","LDMF"
"2114","RCB"
"2114","LCB"
"-98278","LB"
"477616","CF"
"-75166","LW"
"-75166","RDMF"
"467668","RW"
"467668","RWF"
"31546","RB"
"31546","RWB"
"31546","RB5"
"60712","CF"
"16669","CB"
"16669","LCB3"
"495105","RWB"
"495105","RB5"
"495105","LCMF"
"94087","GK"
"113798","GK"
"13235","DMF"
"13235","LCMF"
"13235","RCMF"
"204944","RW"
"204944","RAMF"
"204944","RWB"
"301747","GK"
"324928","LCMF"
"324928","LCMF3"
"324928","AMF"
"495536","LCMF"
"495536","LDMF"
"495536","DMF"
"338655","RW"
"338655","RWB"
"338655","RAMF"
"294527","CF"
"13214","RCMF"
"13214","RDMF"
"13214","LCMF"
"13735","RDMF"
"13735","DMF"
"13735","RCMF"
"157496","LW"
"157496","CF"
"157496","RW"
"296904","CF"
"296904","LAMF"
"296904","LW"
"320438","AMF"
"320438","RCMF"
"320438","LW"
"68699","RAMF"
"68699","RW"
"68699","LAMF"
"53563","LB"
"53563","LWB"
"230467","RCB"
"265790","CF"
"444223","CF"
"444223","LW"
"39291","RB"
"39291","RCB3"
"135731","GK"
"-98996","RB5"
"-98996","RCMF3"
"-69091","CF"
"220679","RB"
"220679","RB5"
"276991","CF"
"211940","CF"
"89919","RCB"
"89919","RCB3"
"90261","DMF"
"90261","LCMF"
"90261","RDMF"
"204938","LAMF"
"204938","CF"
"204938","LWF"
"53742","AMF"
"53742","RCMF3"
"53742","LCMF"
"146839","CF"
"395395","CF"
"395395","RW"
"395395","RWB"
"222791","LCB"
"222791","LCB3"
"222791","LB"
"13146","CF"
"13146","AMF"
"13146","RCMF"
"16557","RB"
"16557","LB"
"16557","RB5"
"249442","RAMF"
"249442","LCMF3"
"249442","RW"
"304841","LB"
"304841","LCB3"
"304841","LB5"
"103532","RCMF"
"103532","RCMF3"
"103532","RDMF"
"181596","DMF"
"181596","LDMF"
"181596","LCMF"
"319126","RW"
"319126","CF"
"319126","LW"
"13343","GK"
"495087","RCB3"
"-114673","CF"
"89942","CB"
"-97985","LCMF3"
"-97985","LCMF"
"90075","RCB"
"90075","RCB3"
"90075","RDMF"
"330345","AMF"
"330345","CF"
"330345","LCMF3"
"393751","CF"
"393751","AMF"
"363725","RCMF3"
"363725","RDMF"
"363725","RCMF"
"198416","LAMF"
"198416","CF"
"198416","LW"
"473255","RCMF"
"473255","RCMF3"
"473255","AMF"
"39165","RCB"
"39165","RCB3"
"65116","RWB"
"65116","RB"
"65116","LB"
"200909","DMF"
"200909","LCMF"
"200909","AMF"
"202804","LWB"
"202804","LB"
"202804","LW"
"459094","CB"
"459094","RB"
"246685","LCB"
"246685","LCB3"
"246685","RCB3"
"178300","GK"
"363075","RDMF"
"363075","LCMF"
"363075","LCB"
"457643","LB"
"457643","LW"
"7784","GK"
"278279","LAMF"
"278279","LW"
"278279","LCMF"
"281749","AMF"
"281749","LAMF"
"281749","LW"
"404838","LW"
"404838","LAMF"
"404838","RW"
"413733","RW"
"413733","LW"
"413733","LCMF"
"355099","LCMF"
"355099","RCMF"
"62975","RCB"
"62975","LCB"
"62975","CB"
"263163","LB"
"489157","LCB"
"489157","RCB"
"200702","LB"
"200702","LCB"
"37659","RCMF"
"37659","RDMF"
"37659","DMF"
"231415","LCMF"
"231415","RCMF"
"231415","LCMF3"
"358723","AMF"
"358723","LAMF"
"358723","LCMF3"
"309492","RCMF"
"309492","LCMF"
"309492","LDMF"
"90260","GK"
"356559","LW"
"356559","RW"
"112147","LCB"
"258637","CF"
"258637","RW"
"247727","RB"
"49766","LAMF"
"49766","RAMF"
"53515","GK"
"386997","LWB"
"386997","LW"
"386997","LB5"
"13400","LCB3"
"13400","CB"
"146153","LWB"
"146153","LB"
"146153","LB5"
"297022","RCMF"
"297022","RCMF3"
"297022","LCMF"
"253505","AMF"
"253505","LW"
"253505","CF"
"284283","LCB3"
"454239","AMF"
"454239","RCMF3"
"289775","RCMF"
"289775","DMF"
"314968","CF"
"314968","RW"
"314968","AMF"
"137150","CF"
"468749","CF"
"13378","CB"
"13378","RCB"
"476158","CF"
"476158","AMF"
"275152","RCB3"
"275152","LWB"
"146474","GK"
"67268","LCMF"
"67268","LCMF3"
"67268","AMF"
"490466","RAMF"
"490466","RB"
"-80018","LCB"
"-98129","CF"
"-98129","RW"
"-98129","RAMF"
"-89333","LCB"
"-89333","RAMF"
"401728","LCB"
"450112","LB"
"490472","CF"
"-38339","LB"
"-11723","DMF"
"-11723","LDMF"
"-44124","CF"
"-44124","LW"
"-44124","LAMF"
"410537","RCMF"
"410537","RCMF3"
"410537","LAMF"
"469062","AMF"
"469062","LCMF3"
"469062","RCMF"
"491149","RDMF"
"491149","DMF"
"491160","AMF"
"491160","RAMF"
"491160","LWF"
"400780","CF"
"400780","AMF"
"400780","RW"
"490467","LAMF"
"490467","LWF"
"490467","LW"
"489398","RCB"
"478456","RB"
"493697","GK"
"504224","LDMF"
"504224","LCMF"
"504224","LCMF3"
"-89555","LW"
"-89554","RCMF"
"-89554","LCMF"
"-89094","CF"
"-89094","LW"
"-89094","RW"
"490510","AMF"
"490510","RCMF3"
"490510","RW"
"503585","LCB"
"450267","GK"
"497399","LB"
"-89556","CF"
"-89556","AMF"
"-89090","RB"
"-89090","LB"
"356389","GK"
"-89091","LW"
"-89091","LWF"
"301917","RW"
"301917","LW"
"301917","LAMF"
"302172","RCMF3"
"302172","RW"
"356311","CF"
"409285","LW"
"409285","LWF"
"479278","LB"
"479278","RB"
"490499","LCMF"
"490499","RCB"
"490499","LCB"
"410642","RCMF"
"410642","LCMF"
"410642","DMF"
"262085","RW"
"262085","LW"
"262085","RWF"
"80616","RCB"
"80616","LCB"
"404976","RB"
"404976","LCB"
"404976","LCMF"
"410218","CF"
"410218","LCMF"
"459122","RB"
"459122","LAMF"
"459122","RAMF"
"-57163","LB"
"490899","CF"
"490899","LW"
"490899","AMF"
"84944","LCB"
"490703","LB"
"271395","LAMF"
"271395","LW"
"464500","RDMF"
"464500","RCMF"
"464500","LCMF"
"481737","GK"
"490895","LW"
"490895","CF"
"77131","RCB"
"90491","RAMF"
"90491","RW"
"90491","LW"
"259356","RB"
"401570","AMF"
"401570","RCMF"
"401570","LDMF"
"-47613","RW"
"-47613","AMF"
"-47613","CF"
"-79591","LCMF3"
"358275","RCMF"
"358275","LCMF3"
"358275","LCMF"
"400959","CF"
"-89375","CF"
"-89375","AMF"
"441467","LCB3"
"410824","LCB3"
"478667","RCMF3"
"478667","AMF"
"450308","AMF"
"450308","RWF"
"450309","AMF"
"450309","LWF"
"450309","LW"
"478637","LWB"
"478637","LB5"
"478637","AMF"
"515824","CF"
"515824","AMF"
"515824","LWF"
"413630","CB"
"414193","RCB3"
"294269","GK"
"132207","RCMF"
"132207","RW"
"132207","LCMF"
"450307","LCMF"
"450307","RCMF"
