"acceleration_success","action_in_counterattack_success","aerial_duel_success","ball_delivery_to_danger_zone_success","ball_delivery_to_penalty_area_success","ball_entry_in_final_third_success","controlled_box_entry_success","controlled_penalty_area_entry_success","cross_to_penalty_area_success","cross_to_goalie_box_success","dangerous_opponent_half_recovery_success","dangerous_own_half_loss_success","defensive_duel_success","dribble_success","forward_pass_success","foul","free_kick_success","interception_success","key_pass_success","loose_ball_duel_success","opportunity_success","opportunity_creation_success","pass_to_zone_fourteen_success","pass_to_final_third_success","pass_to_penalty_area_success","progressive_pass_success","progressive_run_success","recovery_success","recovery_counterpressing_success","red_cards","smart_pass_success","shot_after_corner_success","shot_after_free_kick_success","shot_after_throw_in_success","shot_assist_success","shot_buildup_pass_success","shot_from_cross_success","shot_from_danger_zone_success","shot_from_outside_area_success","through_pass_success","throw_in_success","touch_in_box_success","touch_success","vertical_pass_success","yellow_cards","result"
13,0,30,0,6,6,0,1,3,0,3,0,16,21,99,12,0,13,2,4,5,5,21,41,5,58,10,85,43,0,3,1,0,1,8,0,0,1,3,4,17,3,0,105,1,"0"
10,0,15,0,9,1,0,1,0,0,2,1,14,20,85,11,2,28,0,8,5,3,12,38,8,51,8,77,33,0,7,0,0,0,5,0,0,3,1,5,25,5,0,69,0,"1"
14,0,30,0,8,3,0,1,3,0,2,0,11,22,108,16,2,16,2,8,5,5,15,34,7,55,14,74,34,0,0,0,1,0,11,0,0,3,2,0,16,4,0,174,2,"0"
7,0,13,0,3,0,0,0,2,0,3,0,7,16,69,16,2,24,0,14,4,1,14,28,3,38,6,62,31,0,0,1,0,0,5,0,0,1,3,0,13,1,0,58,3,"0"
8,0,11,0,13,0,0,2,3,1,7,0,13,9,107,7,0,35,3,12,7,6,18,31,11,48,6,91,35,0,3,0,0,0,10,0,2,5,2,7,16,6,0,127,0,"1"
4,0,15,0,5,0,0,0,4,1,2,1,7,15,101,8,0,17,3,8,0,3,4,25,5,51,3,75,33,0,1,0,0,0,3,0,0,0,0,1,7,2,0,179,3,"0"
9,0,29,0,24,4,0,1,7,4,4,0,11,41,98,16,2,15,3,22,9,2,24,50,23,73,13,76,46,0,13,1,1,0,16,0,0,5,2,5,23,15,0,136,2,"1"
8,0,23,0,8,3,0,0,2,0,0,0,18,8,99,21,2,11,3,13,5,4,5,30,8,58,4,78,43,1,1,1,1,0,8,0,1,3,0,4,28,7,0,77,1,"0"
23,0,7,0,8,2,0,0,1,0,1,1,10,9,91,13,0,17,1,5,2,1,13,32,8,53,11,55,23,0,5,0,2,0,5,0,0,2,1,3,19,4,0,98,1,"1"
21,0,14,0,4,2,0,1,2,0,1,0,18,9,90,12,0,15,2,4,1,2,15,32,3,44,8,68,34,0,0,0,0,0,7,0,0,0,1,0,23,0,0,123,3,"0"
10,0,21,0,11,0,0,0,9,2,4,1,14,24,86,21,3,11,7,11,4,5,7,33,11,46,6,74,37,0,0,1,0,1,14,0,2,1,2,3,34,5,0,82,1,"1"
2,0,35,0,7,0,0,0,2,2,1,1,18,17,47,15,2,9,2,10,2,2,6,19,7,33,1,81,53,0,2,2,0,0,5,0,0,2,1,5,25,6,0,51,2,"0"
12,0,28,0,10,2,0,1,4,0,2,2,17,18,97,7,2,7,0,14,1,1,5,35,9,45,9,87,59,0,1,0,0,0,6,0,0,1,0,0,25,2,0,99,1,"0"
5,0,34,0,12,0,0,2,3,1,3,0,8,14,81,23,2,8,0,14,1,1,6,30,10,42,3,79,49,0,0,0,0,0,5,0,0,0,1,0,19,4,0,67,2,"0"
13,0,25,0,3,1,0,0,3,0,0,1,14,15,74,15,3,10,0,25,0,0,10,29,3,35,10,80,46,0,0,0,0,0,2,0,0,0,0,0,23,0,0,65,2,"0"
5,0,17,0,5,1,0,0,4,1,3,0,12,5,62,6,1,10,1,11,0,3,16,25,5,33,1,49,22,0,3,0,0,0,6,0,0,0,0,3,12,5,0,78,1,"0"
12,0,24,0,29,7,0,1,4,1,5,1,23,22,173,15,2,12,6,16,6,9,22,49,28,76,8,106,60,0,9,0,0,0,18,0,0,3,1,8,11,20,0,161,1,"1"
4,0,22,0,8,0,0,1,5,0,1,0,18,18,86,6,2,12,1,7,3,6,10,35,7,61,5,77,33,0,0,0,1,0,8,0,0,1,1,0,28,2,0,86,0,"0"
6,0,31,0,8,1,0,3,1,0,0,0,13,17,81,10,1,21,0,8,4,4,15,32,5,54,7,78,36,0,0,0,0,2,5,0,1,2,2,0,25,4,0,97,1,"1"
17,0,9,0,9,5,0,3,2,0,1,0,12,25,93,13,2,17,0,9,1,0,5,22,6,37,14,62,22,0,1,0,0,0,2,0,0,0,2,0,10,1,0,99,1,"0"
9,0,7,0,10,1,0,0,4,0,3,0,6,14,124,10,1,17,3,8,4,3,9,33,10,59,4,54,19,0,0,1,0,0,8,0,0,1,4,1,10,3,0,128,1,"0"
8,0,26,0,5,1,0,1,1,0,2,1,13,19,101,17,1,25,2,9,2,2,12,28,4,48,7,75,45,0,2,0,0,0,6,0,0,1,1,1,21,1,0,151,2,"1"
2,0,15,0,8,0,0,0,6,0,6,0,10,21,64,15,3,17,0,12,2,1,8,28,8,42,2,79,37,0,1,0,0,0,3,0,0,1,1,0,24,2,0,50,1,"0"
15,0,16,0,13,6,0,4,3,0,3,0,10,30,84,13,2,5,2,6,1,3,9,25,9,42,9,57,30,0,6,0,0,0,7,0,0,0,0,2,18,10,0,116,0,"0"
4,0,22,0,7,1,0,1,1,0,3,0,13,22,108,8,4,10,0,10,3,0,6,35,6,68,3,86,36,0,0,0,0,0,6,0,0,1,2,1,27,4,0,155,4,"0"
6,0,12,0,15,1,0,0,4,0,4,0,9,7,62,12,1,8,2,13,3,2,14,37,15,45,2,53,20,1,1,0,0,0,8,0,0,0,1,1,20,3,0,74,0,"0"
4,0,30,0,6,1,0,3,0,0,2,0,9,9,75,17,1,14,1,9,2,3,5,23,3,34,4,62,31,0,3,0,1,0,3,0,0,1,0,2,17,4,0,148,2,"1"
7,0,29,0,10,1,0,3,2,0,1,1,14,25,77,14,1,18,3,16,2,4,10,30,7,40,9,82,34,0,1,1,0,1,10,0,0,1,1,1,18,3,0,79,4,"1"
6,0,19,0,8,7,0,2,3,0,4,1,10,19,117,13,0,10,1,10,3,0,20,57,6,72,5,63,30,0,1,0,0,0,4,0,0,1,1,0,8,3,0,205,0,"0"
3,0,7,0,10,0,0,2,3,0,4,0,20,11,53,12,0,18,2,13,1,4,7,12,9,26,5,78,36,0,3,0,0,0,4,0,0,1,0,4,10,6,0,33,1,"0"
2,0,10,0,14,3,0,0,3,1,4,0,16,19,105,14,0,10,0,10,6,5,10,26,14,50,6,71,23,0,7,0,0,0,11,0,1,3,0,6,22,10,0,107,2,"1"
4,0,10,0,6,6,0,2,1,0,1,0,10,34,109,6,3,18,1,17,2,0,9,33,4,51,3,72,33,0,3,0,0,0,5,0,0,0,1,4,12,2,0,160,1,"0"
10,0,24,0,15,2,0,3,6,0,5,0,23,19,108,14,0,15,2,9,6,3,9,33,12,68,7,87,41,0,3,3,0,0,5,0,1,5,1,2,24,8,0,167,2,"1"
3,0,8,0,5,2,0,1,1,0,1,0,14,20,70,9,1,8,1,15,2,1,12,26,4,29,2,54,24,0,2,0,0,0,4,0,0,1,0,2,16,5,0,61,0,"0"
4,0,21,0,17,3,0,0,9,1,12,0,14,17,94,17,1,10,3,10,11,6,13,33,17,63,3,85,42,0,3,1,0,2,17,0,0,4,5,4,25,17,0,119,4,"1"
3,0,20,0,4,1,0,0,0,0,0,5,10,16,65,14,2,20,0,20,2,1,9,18,4,25,5,75,42,0,1,0,0,0,3,0,0,0,2,2,17,1,0,63,5,"0"
3,0,23,0,9,0,0,1,4,0,0,2,13,19,81,24,2,10,1,13,3,1,8,25,8,44,2,80,46,0,2,1,2,0,6,0,0,2,0,1,17,4,0,70,5,"1"
2,0,12,0,4,0,0,0,2,1,2,0,5,13,50,17,2,11,3,11,3,2,3,18,4,24,2,60,36,0,2,0,0,1,5,0,2,2,1,2,28,4,0,26,3,"1"
10,0,24,0,9,0,0,1,6,1,3,0,9,15,84,15,4,4,5,15,6,5,10,39,8,44,7,65,45,0,0,1,1,0,11,0,0,2,4,0,29,4,0,90,2,"0"
11,0,25,0,19,2,0,3,7,2,4,1,20,32,130,12,5,10,1,14,10,3,15,55,16,67,6,91,53,0,7,1,1,1,11,0,0,4,5,4,22,12,0,140,3,"0"
8,0,18,0,5,3,0,0,3,1,4,0,15,17,54,16,1,21,2,12,2,2,4,19,5,32,3,61,28,0,1,0,0,0,4,0,1,1,2,2,22,3,0,45,4,"0"
4,0,9,0,11,2,0,1,5,0,4,0,8,14,65,16,0,10,0,16,6,5,19,27,10,37,7,47,21,0,3,2,0,0,11,0,2,3,3,3,32,5,0,77,2,"0"
3,0,23,0,5,0,0,0,3,0,0,0,9,12,86,10,0,14,1,10,3,0,3,12,5,37,1,66,27,0,0,0,1,0,1,0,0,1,1,0,26,3,0,132,2,"0"
9,0,19,0,4,2,0,0,2,1,3,1,21,26,78,13,2,12,1,5,6,3,18,39,4,50,8,84,42,0,3,2,0,1,7,0,0,3,2,1,25,5,0,137,2,"1"
8,0,25,0,27,7,0,1,15,2,5,0,16,22,136,12,1,11,6,11,6,3,16,62,26,93,7,90,48,0,5,2,1,0,12,0,0,5,1,3,19,8,0,211,1,"1"
1,0,23,0,4,0,0,0,2,1,0,1,11,10,58,19,0,8,0,10,2,0,5,25,4,31,1,53,24,0,0,1,0,1,3,0,0,1,0,0,27,2,0,37,3,"0"
14,0,17,0,8,0,0,3,3,0,4,0,10,18,68,23,1,10,2,17,3,2,5,21,5,43,7,71,30,0,5,0,0,0,4,0,0,2,1,3,9,4,0,74,5,"1"
0,0,17,0,17,2,0,2,6,1,1,0,16,31,101,15,2,7,1,20,8,3,16,38,15,60,5,66,35,0,4,3,1,1,8,0,1,6,2,5,22,13,0,133,3,"0"
2,0,19,0,5,1,0,0,1,0,2,0,11,14,70,13,0,11,0,9,2,3,5,14,5,26,0,55,27,0,2,0,0,1,5,0,1,3,0,1,17,4,0,78,2,"1"
11,0,22,0,17,3,0,2,3,2,3,0,13,26,121,19,0,12,2,9,7,4,14,39,16,74,12,84,51,0,3,0,0,1,7,0,0,3,3,1,38,8,0,119,1,"1"
9,0,21,0,10,3,0,1,5,0,3,2,19,19,72,10,1,15,0,10,5,2,4,27,9,38,10,77,33,0,0,0,1,1,6,0,0,4,1,2,20,7,0,87,3,"1"
11,0,14,0,11,1,0,0,3,0,2,0,16,17,101,14,0,17,0,13,3,0,9,26,11,49,7,74,36,0,0,0,0,0,4,0,0,2,0,3,19,4,0,131,1,"0"
5,0,13,0,9,2,0,1,4,0,2,0,16,16,107,10,1,13,5,19,2,4,10,30,8,51,6,63,35,0,3,1,0,0,7,0,0,1,0,2,20,6,0,175,1,"0"
7,0,21,0,5,0,0,1,2,0,1,1,11,19,43,21,1,10,1,14,3,2,7,21,4,14,4,53,24,0,2,0,0,0,3,0,0,0,1,2,16,3,0,45,2,"1"
3,0,20,0,11,5,0,1,3,0,3,0,12,15,90,15,2,9,2,14,4,2,17,36,10,61,5,59,20,0,0,0,0,1,10,0,1,2,1,2,15,5,0,111,1,"1"
1,0,17,0,3,0,0,0,2,0,0,1,10,14,68,16,1,8,0,9,2,1,2,17,3,32,0,61,30,0,0,0,0,0,3,0,0,1,1,0,23,2,0,53,4,"0"
8,0,16,0,14,2,1,0,3,1,2,0,17,21,92,11,0,5,1,14,7,4,10,45,14,56,6,62,35,0,6,1,0,0,8,0,0,2,3,5,29,8,0,111,0,"0"
4,0,16,0,7,1,0,2,2,0,2,1,15,15,49,19,0,11,1,5,8,4,4,15,5,23,5,51,24,0,4,0,0,4,8,0,1,1,3,3,23,6,0,23,2,"1"
3,0,17,0,10,1,0,0,5,0,2,1,20,7,85,19,0,9,0,9,3,1,12,33,10,36,3,58,21,0,3,1,0,0,6,0,1,4,0,4,24,4,0,128,3,"0"
6,0,25,0,10,1,0,2,0,0,1,1,16,11,117,9,0,17,2,11,6,3,13,45,8,76,8,88,51,0,3,2,0,0,6,0,0,1,1,5,14,8,0,163,3,"0"
2,0,13,0,6,0,0,1,5,0,3,0,10,11,75,13,1,9,2,9,8,2,3,24,5,57,3,59,27,0,0,2,0,2,6,0,1,5,3,0,18,6,0,85,2,"0"
5,0,30,0,10,1,0,1,4,1,2,0,16,21,68,16,3,13,3,14,6,1,9,25,9,39,6,70,31,0,1,0,0,0,7,0,0,5,1,3,30,8,0,55,5,"1"
6,0,10,0,8,1,0,1,3,1,0,0,7,20,87,19,1,10,0,8,3,1,8,19,7,42,7,52,25,0,3,0,0,2,7,0,1,2,0,1,26,6,0,82,5,"0"
4,0,14,0,6,0,0,0,2,0,4,0,22,16,77,17,1,27,1,12,4,3,10,24,6,38,4,65,27,0,1,0,1,1,7,0,0,1,3,1,20,2,0,56,1,"1"
6,0,21,0,20,2,0,0,13,3,10,1,9,17,83,10,2,9,7,13,3,8,6,31,20,61,7,75,41,0,5,0,0,0,12,0,1,1,2,3,22,1,0,111,1,"1"
4,0,17,0,3,0,0,1,2,0,0,0,3,18,68,10,2,9,0,13,1,0,9,23,2,39,2,47,19,2,0,0,0,0,0,0,0,0,1,0,13,0,0,62,2,"0"
6,0,12,0,4,2,0,0,3,0,4,0,10,20,87,12,0,19,0,14,6,1,9,27,4,41,1,68,34,0,0,1,0,1,3,0,0,2,4,0,18,2,0,127,3,"0"
2,0,21,0,10,3,0,0,3,0,6,0,12,15,89,12,4,12,5,9,12,5,16,42,10,56,4,70,30,0,1,0,2,1,12,0,0,6,3,3,30,12,0,115,1,"1"
0,0,26,0,7,0,0,0,2,0,2,1,13,7,84,13,2,16,1,10,2,2,6,20,7,39,0,68,36,0,0,0,0,0,5,0,0,0,2,1,16,2,0,122,2,"1"
4,0,11,0,11,1,0,2,2,0,3,0,13,12,124,13,2,8,2,12,6,2,15,37,9,51,5,63,33,0,1,0,0,0,5,0,0,5,1,2,23,10,0,180,0,"1"
2,0,14,0,3,2,0,1,0,0,3,1,21,17,68,17,2,18,0,10,2,2,6,10,2,36,4,70,31,0,1,0,0,0,3,0,0,1,1,0,12,2,0,83,2,"0"
7,0,15,0,12,5,0,2,6,0,3,1,10,22,91,13,0,19,4,19,2,3,17,43,10,63,4,73,34,0,2,0,0,0,6,0,1,2,1,1,16,5,0,145,0,"1"
5,0,11,0,8,0,0,0,3,0,3,0,6,18,86,10,2,17,1,9,3,1,19,29,8,48,3,57,19,0,2,0,1,0,4,0,0,0,2,4,9,1,0,137,3,"0"
4,0,16,0,27,4,1,3,5,0,7,0,16,44,146,12,1,19,6,20,6,6,20,61,24,100,8,92,43,0,6,0,0,0,11,0,0,4,1,5,17,20,0,181,0,"1"
6,0,30,0,9,3,0,2,3,1,8,0,32,18,57,20,3,19,3,10,3,2,9,23,7,37,4,114,65,0,1,0,0,1,6,0,0,2,1,2,22,6,0,40,0,"1"
6,0,40,0,5,1,0,2,2,0,5,0,9,30,108,16,4,22,1,10,4,3,19,34,3,52,9,120,73,0,4,0,0,1,8,0,0,0,4,1,34,1,0,79,2,"0"
5,0,37,0,11,0,0,0,2,1,3,0,20,32,83,17,2,15,1,12,5,2,14,38,11,48,4,96,63,0,1,0,0,0,9,0,0,3,2,1,30,6,0,92,2,"0"
4,0,20,0,5,3,0,1,4,1,2,1,24,16,40,22,1,16,0,18,3,0,12,19,4,23,4,82,39,0,0,0,0,0,2,0,0,2,1,0,21,2,0,26,4,"1"
3,0,13,0,16,7,1,3,3,1,5,0,24,22,124,4,0,14,5,11,9,8,19,55,13,74,3,88,39,1,5,0,0,1,10,0,2,5,0,8,14,19,0,224,0,"1"
6,0,7,0,7,2,0,1,2,0,3,0,17,10,77,11,0,13,1,6,0,1,13,33,6,39,6,51,18,1,1,0,0,0,1,0,0,0,0,1,16,0,0,106,2,"0"
2,0,19,0,7,2,0,0,0,0,3,0,8,16,72,9,2,7,1,20,0,3,13,29,7,40,4,80,56,0,0,0,0,0,7,0,0,0,0,0,32,2,0,51,1,"0"
7,0,37,0,7,2,0,0,5,4,2,0,14,11,56,13,0,10,1,20,0,0,1,17,7,32,5,88,55,0,2,0,0,0,3,0,0,0,0,0,35,3,0,26,1,"0"
5,0,22,0,3,1,0,0,1,0,1,0,23,18,75,13,1,20,1,9,1,0,30,32,3,37,6,84,34,0,0,0,0,0,4,0,0,0,1,2,20,2,0,61,0,"0"
13,0,20,0,14,3,0,0,3,0,7,0,22,30,116,21,2,19,2,7,8,5,21,49,14,79,10,104,52,0,2,0,0,2,12,0,1,2,4,3,31,10,0,133,0,"1"
3,0,21,0,2,0,0,0,1,0,3,0,24,15,61,18,5,14,2,12,4,2,12,26,2,40,3,84,55,0,0,0,2,0,6,0,0,2,1,2,28,3,0,59,3,"0"
2,0,32,0,4,0,0,0,2,0,1,0,16,22,73,20,2,20,3,6,3,1,13,27,4,41,1,88,58,0,0,1,2,0,6,0,1,2,0,1,27,5,0,25,2,"0"
7,0,16,0,4,0,0,0,1,0,1,0,15,13,79,13,3,6,1,9,8,4,15,28,4,49,5,72,47,1,0,0,0,0,5,0,0,0,8,1,33,0,0,35,3,"0"
2,0,31,0,11,0,1,4,1,0,7,0,21,14,103,13,1,15,4,14,9,7,10,28,7,46,5,82,51,0,0,0,2,2,11,0,0,5,3,0,30,15,0,103,2,"1"
2,0,29,0,8,1,0,1,4,0,1,1,15,21,80,17,4,18,0,7,0,2,8,28,7,41,4,86,46,1,7,0,0,0,6,0,0,0,0,2,42,5,0,75,4,"0"
7,0,18,0,7,0,0,0,3,0,1,0,11,15,77,20,3,13,3,18,1,4,15,29,7,49,5,85,44,1,2,0,0,1,7,0,0,0,2,1,30,3,0,47,5,"0"
6,0,21,0,3,1,0,0,0,1,1,0,21,16,73,9,2,28,0,11,1,1,13,37,3,41,2,84,37,0,0,0,0,0,3,0,1,1,0,0,22,2,0,70,1,"0"
10,0,26,0,7,1,0,2,4,0,9,0,19,39,122,12,3,19,2,15,5,5,21,50,5,64,11,103,60,0,6,0,0,1,11,0,0,1,3,0,21,5,0,67,2,"0"
5,0,15,0,8,4,0,1,3,1,3,0,16,20,89,12,0,17,0,10,2,1,14,39,7,57,1,85,43,1,3,2,0,0,7,0,0,3,0,4,25,4,0,94,3,"0"
3,0,22,0,10,5,0,1,0,0,3,0,16,21,73,29,3,19,3,11,5,3,8,21,9,43,5,80,41,0,2,0,0,0,5,0,0,2,4,3,20,4,0,36,4,"1"
4,0,23,0,13,0,0,1,5,2,2,1,25,23,77,23,5,18,1,10,5,4,19,34,12,56,3,90,57,0,1,0,0,1,8,0,0,0,5,2,26,5,0,89,5,"0"
4,0,24,0,8,3,0,1,3,0,2,0,13,17,64,16,4,26,1,15,2,1,16,32,7,50,2,88,54,0,1,0,0,0,3,0,0,0,1,5,20,1,0,44,1,"0"
7,0,39,0,15,1,0,3,2,0,2,1,18,22,94,23,3,10,0,14,7,4,10,28,12,53,7,106,55,0,1,1,0,2,7,0,1,2,3,2,28,9,0,89,1,"1"
5,0,15,0,24,5,0,5,7,1,9,0,27,25,112,11,2,23,5,11,16,8,21,47,19,73,8,110,52,0,0,2,0,1,14,0,4,9,6,0,26,18,0,107,0,"1"
6,0,18,0,3,2,0,0,0,0,0,0,22,8,82,9,1,13,1,4,3,0,13,26,3,39,4,71,34,0,0,0,0,0,1,0,0,0,2,0,16,1,0,80,0,"0"
6,0,20,0,10,1,0,1,5,1,6,0,15,18,72,9,2,13,5,5,3,5,17,26,9,45,3,58,24,0,0,0,1,0,12,0,1,2,1,0,10,6,0,86,0,"0"
9,0,21,0,13,1,0,1,6,0,5,1,15,21,111,10,2,13,2,18,13,10,6,36,12,56,7,78,32,0,6,1,2,1,18,0,3,7,4,1,29,18,0,123,1,"1"
10,0,21,0,10,3,0,1,5,0,5,0,16,13,67,19,1,38,2,16,1,3,10,29,9,47,5,100,50,0,3,0,0,0,7,0,0,0,1,3,21,1,0,69,3,"0"
16,0,26,0,15,2,0,3,1,0,5,2,19,28,116,13,0,32,0,18,7,4,14,41,12,66,14,113,72,0,2,1,0,0,9,0,0,4,4,0,30,5,0,85,0,"1"
13,0,25,0,17,7,0,4,5,1,4,0,13,25,114,11,3,19,1,12,6,4,18,42,14,65,15,110,68,0,4,1,0,2,8,0,0,4,2,2,21,14,0,151,0,"1"
3,0,18,0,5,1,0,1,1,0,0,1,17,4,58,14,0,19,0,8,0,0,16,26,4,41,3,82,28,0,3,0,0,0,2,0,0,0,0,2,14,1,0,42,2,"0"
0,0,19,0,7,2,0,0,3,0,1,0,12,6,77,16,0,11,1,23,1,2,14,27,7,48,1,73,45,0,0,0,0,0,6,0,0,1,0,0,18,4,0,58,1,"0"
2,0,18,0,10,3,1,1,2,1,5,0,27,32,79,13,1,7,2,12,9,5,8,32,9,42,8,83,34,0,2,1,1,1,12,0,1,5,1,2,21,13,0,59,2,"1"
13,0,15,0,1,2,0,0,0,0,2,0,13,8,83,7,1,14,1,10,1,2,10,26,1,30,11,66,28,0,2,1,0,0,3,0,1,2,0,1,19,3,0,77,1,"0"
2,0,13,0,11,1,0,1,3,0,2,0,8,25,79,9,2,10,4,14,2,4,15,38,10,58,3,58,30,0,5,0,0,0,8,0,0,1,1,1,24,4,0,106,1,"0"
3,0,15,0,11,1,0,1,4,1,1,0,8,16,66,17,1,16,5,13,6,5,7,26,10,42,3,65,30,0,4,0,0,1,10,0,1,4,1,5,15,11,0,85,0,"1"
2,0,22,0,5,1,0,0,1,0,2,0,16,14,108,13,1,13,1,14,0,1,11,27,5,47,0,81,45,0,2,0,0,0,2,0,0,1,0,0,15,3,0,105,1,"0"
2,0,29,0,12,1,0,2,5,2,5,0,15,16,93,16,2,17,3,17,3,3,16,36,10,50,6,91,48,0,2,0,1,0,10,0,0,2,1,0,24,4,0,100,5,"0"
13,0,20,0,8,7,0,4,2,0,3,0,15,36,98,12,0,21,0,10,5,1,18,31,4,57,7,86,40,0,0,0,0,0,3,0,0,0,2,0,13,5,0,114,2,"0"
2,0,14,0,15,2,0,3,3,0,2,0,14,10,109,11,1,9,2,20,4,4,21,43,12,75,6,82,39,0,0,0,0,0,6,0,0,1,2,2,17,10,0,131,0,"0"
2,0,30,0,15,3,0,1,3,1,4,0,23,11,83,18,3,17,0,18,4,3,9,28,14,50,4,95,52,0,0,1,0,1,8,0,1,4,0,0,18,7,0,60,1,"1"
3,0,32,0,3,0,0,0,2,0,1,0,17,11,85,12,0,17,0,17,1,1,11,29,3,50,1,91,58,0,1,0,0,0,1,0,0,0,1,1,17,1,1,58,1,"0"
7,0,19,0,9,1,0,1,2,1,2,0,12,27,88,12,2,27,3,14,4,3,8,30,8,53,4,77,34,0,2,0,1,0,7,0,0,2,2,2,20,4,0,83,0,"1"
2,0,7,0,5,0,0,2,2,0,1,0,20,11,98,17,1,13,1,15,1,2,17,33,3,53,3,77,46,0,0,0,0,0,3,0,0,0,1,1,25,1,0,98,4,"0"
6,0,6,0,16,1,0,3,6,0,7,0,16,19,93,8,5,21,2,16,3,6,11,42,13,55,9,69,22,0,1,1,0,0,9,0,3,4,1,2,7,9,0,123,1,"1"
5,0,18,0,6,0,0,1,3,0,3,0,14,13,63,14,2,26,0,9,2,0,8,21,5,35,1,71,41,0,0,0,0,1,5,0,0,0,1,0,12,1,0,40,0,"0"
7,0,41,0,15,1,0,4,2,0,5,0,30,43,113,8,2,24,0,14,5,4,19,42,11,65,5,101,65,0,0,1,0,0,11,0,1,4,1,0,32,6,0,103,1,"1"
11,0,29,0,4,4,0,0,2,0,2,0,10,17,67,12,1,20,0,7,1,1,16,28,4,41,9,74,39,0,0,0,0,1,5,0,1,1,1,0,21,2,0,70,2,"0"
6,0,21,0,9,1,0,3,2,2,5,0,16,9,66,18,2,20,0,14,2,3,5,29,6,43,4,86,55,0,0,0,0,0,7,0,0,0,3,0,26,4,0,64,3,"0"
4,0,23,0,3,0,0,2,1,0,5,1,16,20,62,11,4,11,0,13,5,2,21,30,1,39,6,75,43,0,1,1,0,2,5,0,0,2,3,1,18,4,0,42,3,"1"
7,0,22,0,3,0,0,0,0,0,5,0,9,4,67,21,0,23,0,19,2,2,10,17,3,31,3,91,39,0,1,0,0,0,4,0,0,0,0,0,17,3,0,94,2,"0"
10,0,22,0,7,0,0,1,1,0,1,1,9,23,93,10,1,3,1,25,3,2,12,35,6,57,9,75,33,0,0,0,0,1,2,0,0,0,3,7,28,1,0,130,2,"0"
5,0,11,0,3,2,0,0,1,0,0,0,11,5,58,15,0,17,1,8,3,2,8,17,3,33,4,52,18,0,1,0,0,1,2,0,1,1,1,0,19,2,0,32,0,"0"
15,0,16,0,20,4,0,4,2,0,3,0,12,18,94,15,1,17,1,11,7,8,21,44,16,54,11,69,39,0,4,2,0,1,12,0,1,2,1,2,16,14,0,95,2,"1"
3,0,23,0,6,0,0,1,1,2,3,1,11,14,58,12,1,20,1,24,2,2,14,24,5,32,8,79,41,1,1,0,0,1,2,0,0,1,0,2,19,8,0,69,1,"1"
4,0,18,0,10,0,0,1,3,0,4,1,16,14,69,26,2,16,0,21,3,0,16,30,9,57,3,86,43,0,1,0,0,0,1,0,0,1,2,1,27,3,0,83,4,"0"
13,0,17,0,8,1,0,2,5,0,6,0,15,30,69,21,7,19,3,24,8,4,18,26,6,43,7,89,49,0,1,2,1,0,12,0,3,4,2,0,16,7,0,52,4,"0"
4,0,17,0,3,3,0,0,3,0,3,0,21,10,74,14,0,18,0,11,2,1,8,25,3,42,1,83,30,0,0,0,1,0,3,0,1,2,0,1,18,2,0,69,2,"0"
3,0,25,0,17,9,0,2,3,2,6,0,23,21,129,12,1,11,1,13,5,3,24,55,15,75,3,98,41,0,0,0,0,1,6,0,1,1,4,1,25,8,0,124,0,"0"
7,0,34,0,6,4,0,2,1,0,7,0,25,25,99,18,3,16,1,19,2,1,20,53,4,49,2,96,52,0,2,0,1,0,4,0,0,1,0,5,9,7,0,88,1,"0"
3,0,18,0,6,1,0,1,0,0,1,0,33,24,74,12,1,17,0,18,2,1,1,19,6,38,5,97,50,0,2,0,0,0,1,0,0,2,0,2,15,5,0,54,0,"0"
3,0,29,0,10,3,0,1,4,1,3,0,9,17,86,19,2,7,2,10,1,4,4,20,9,42,4,76,51,0,0,0,0,0,3,0,1,1,0,0,18,3,0,100,3,"0"
3,0,22,0,7,0,0,2,2,0,3,0,12,11,70,20,1,15,2,17,2,2,12,39,5,52,4,69,38,0,1,0,0,0,4,0,0,1,0,0,21,6,0,50,2,"0"
4,0,22,0,10,1,0,0,5,2,5,0,16,22,66,15,0,11,2,11,5,2,8,25,10,44,2,56,43,0,1,0,0,0,5,0,0,2,2,1,15,8,0,52,0,"1"
3,0,23,0,6,0,0,0,2,0,3,0,7,16,117,16,1,8,3,10,2,4,14,47,6,62,0,77,33,0,2,0,0,0,5,0,1,1,1,3,10,4,0,110,3,"1"
3,0,27,0,1,0,0,0,0,0,1,0,7,6,45,20,1,21,0,12,1,0,11,20,1,28,2,67,35,0,0,0,0,0,2,0,0,0,1,0,12,0,0,36,3,"0"
19,0,21,0,14,5,0,4,9,3,7,0,14,13,57,8,2,7,1,8,4,4,15,28,10,36,13,57,35,0,4,1,0,2,11,0,0,2,1,0,11,10,0,91,0,"0"
3,0,30,0,10,1,0,1,4,0,1,0,11,17,95,14,2,14,1,15,3,1,15,39,9,50,2,88,55,0,0,0,0,0,6,0,0,1,1,2,7,7,0,101,0,"0"
4,0,20,0,8,1,0,1,3,0,5,1,15,6,80,10,2,14,1,13,2,4,12,31,8,52,4,75,31,0,0,0,0,0,6,0,0,0,2,1,27,4,0,67,1,"1"
4,0,22,0,4,1,0,1,0,0,1,0,15,5,39,16,3,9,1,10,2,1,15,19,3,29,5,57,21,0,3,0,0,0,3,0,0,0,1,2,16,3,0,44,3,"1"
